step,type,amount,nameOrig,oldbalanceOrg,newbalanceOrig,nameDest,oldbalanceDest,newbalanceDest,isFraud
720,TRANSFER,8132.92,C3580,5630.7,7595.81,M3580,18997.9,11683.48,0
114,TRANSFER,343.7,C3581,1067.51,11970.26,M3581,17151.28,18895.33,0
480,CASH_OUT,919.93,C3582,13770.24,11603.76,M3582,15879.01,19784.69,0
22,PAYMENT,500.78,C3583,1479.78,12728.71,M3583,19032.54,2033.17,0
349,PAYMENT,3354.09,C3584,4065.79,7036.36,M3584,4615.31,16686.41,0
726,DEBIT,5097.8,C3585,1857.99,6316.63,M3585,12341.08,7642.33,0
683,CASH_IN,5328.15,C3586,1263.35,12232.36,M3586,17743.94,11896.57,0
566,PAYMENT,2683.99,C3587,5355.03,2657.23,M3587,12482.76,7500.96,0
320,CASH_OUT,9116.85,C3588,11437.98,5060.63,M3588,19548.41,8022.32,0
126,PAYMENT,3688.95,C3589,19293.71,842.55,M3589,2007.05,3177.15,0
277,TRANSFER,465.05,C3590,17511.13,1452.22,M3590,8786.61,11455.33,0
204,CASH_IN,3009.27,C3591,17518.68,4867.67,M3591,19547.26,10934.32,0
194,DEBIT,5315.78,C3592,3521.34,390.59,M3592,7591.36,3787.12,0
681,CASH_IN,4088.14,C3593,5298.14,4908.21,M3593,14791.13,10834.61,0
664,TRANSFER,2745.69,C3594,1527.87,13099.53,M3594,608.06,19462.04,0
547,TRANSFER,1321.92,C3595,15569.37,1222.14,M3595,13896.74,14288.17,0
696,TRANSFER,8193.45,C3596,1396.33,8734.73,M3596,18692.53,9619.65,0
286,TRANSFER,9961.49,C3597,11133.91,18262.18,M3597,7654.13,18321.68,0
57,CASH_OUT,3302.13,C3598,4957.51,15825.7,M3598,426.0,11506.29,0
734,DEBIT,3822.39,C3599,4868.91,6108.75,M3599,558.2,2700.96,0
303,TRANSFER,6184.19,C3600,19814.5,18496.11,M3600,17840.47,10950.19,0
163,TRANSFER,7187.23,C3601,15135.6,6592.93,M3601,14450.32,3619.46,0
19,PAYMENT,3926.38,C3602,16738.79,1450.31,M3602,2133.73,15350.1,0
370,DEBIT,9050.25,C3603,11439.65,19881.12,M3603,1091.81,19343.48,0
264,CASH_IN,5604.44,C3604,17420.29,17400.45,M3604,16096.51,7216.37,0
113,DEBIT,4509.4,C3605,12909.81,9318.66,M3605,16197.21,8698.36,0
488,DEBIT,6470.26,C3606,18923.47,13327.53,M3606,2410.44,8429.93,0
327,DEBIT,9528.51,C3607,5626.77,13424.56,M3607,6030.41,5706.0,0
542,TRANSFER,7947.58,C3608,11906.39,3889.64,M3608,15600.52,15883.6,0
647,TRANSFER,409.73,C3609,13802.63,4000.97,M3609,10508.24,12354.57,0
579,CASH_OUT,3329.78,C3610,7858.75,9391.61,M3610,19131.7,1281.03,0
65,CASH_IN,4710.74,C3611,17594.16,18231.46,M3611,9621.25,16776.13,0
292,PAYMENT,3152.03,C3612,19596.06,199.88,M3612,13539.16,3741.76,0
25,DEBIT,7004.87,C3613,9875.39,15650.11,M3613,10195.67,19583.02,0
549,CASH_IN,8264.43,C3614,7812.81,1150.54,M3614,18859.31,7533.26,0
1,CASH_IN,7316.14,C3615,9438.76,9564.44,M3615,7973.18,12328.99,0
549,CASH_OUT,9893.44,C3616,17054.73,12757.46,M3616,4595.93,1556.47,0
141,PAYMENT,2732.75,C3617,12909.37,13735.19,M3617,6532.68,6893.27,0
648,DEBIT,8751.15,C3618,895.45,1169.59,M3618,17055.5,16047.08,0
188,PAYMENT,7668.56,C3619,10843.4,8372.07,M3619,9958.77,9544.17,1
128,CASH_OUT,3628.17,C3620,346.0,11676.75,M3620,7085.05,18092.07,0
201,TRANSFER,7343.9,C3621,15570.71,1320.91,M3621,10885.2,11502.77,0
127,CASH_IN,1049.72,C3622,6566.25,2701.89,M3622,2664.59,18571.44,0
257,DEBIT,7895.44,C3623,9440.15,13272.98,M3623,107.19,19652.2,0
676,TRANSFER,5327.98,C3624,15973.56,10432.76,M3624,5611.69,9077.89,0
547,CASH_OUT,2929.98,C3625,928.98,3236.57,M3625,12100.11,11303.13,0
194,PAYMENT,6561.22,C3626,3170.83,10704.79,M3626,14233.62,16698.41,0
703,CASH_IN,6419.78,C3627,7959.21,18253.85,M3627,16532.22,4430.66,0
104,DEBIT,2102.77,C3628,4598.5,311.75,M3628,18533.27,17232.59,0
535,TRANSFER,313.67,C3629,6758.03,12852.68,M3629,8242.25,11838.4,0
265,TRANSFER,4341.89,C3630,19963.49,1473.01,M3630,14810.34,14510.0,0
384,CASH_IN,5699.42,C3631,16508.29,128.99,M3631,1493.46,1597.08,0
260,PAYMENT,8767.29,C3632,17678.04,3013.09,M3632,1150.6,15323.75,0
414,CASH_OUT,9282.89,C3633,18741.09,8458.13,M3633,2495.96,6215.74,0
358,PAYMENT,5292.76,C3634,6818.72,16046.88,M3634,8971.38,16104.65,0
75,PAYMENT,7540.5,C3635,5941.54,5635.71,M3635,4225.63,10183.05,0
355,PAYMENT,4398.64,C3636,4681.25,12513.46,M3636,5738.5,5492.29,0
584,CASH_IN,7463.36,C3637,16602.34,8223.13,M3637,12957.6,19055.19,0
188,CASH_IN,2055.97,C3638,13591.04,4686.64,M3638,7170.44,15301.25,0
685,CASH_OUT,3716.94,C3639,4723.44,10284.94,M3639,11147.43,19713.72,1
290,PAYMENT,6345.94,C3640,7539.88,15949.29,M3640,8248.08,7289.4,0
45,CASH_IN,191.4,C3641,10134.24,16649.85,M3641,3379.39,12984.39,0
573,CASH_OUT,7227.39,C3642,10562.8,16930.39,M3642,1480.4,12231.77,0
83,CASH_OUT,8357.0,C3643,17774.55,6771.16,M3643,4724.63,13751.13,0
123,PAYMENT,3997.43,C3644,7611.32,15869.12,M3644,1154.01,766.33,0
358,DEBIT,4484.94,C3645,18170.48,4243.57,M3645,12372.24,5834.39,0
528,PAYMENT,8514.31,C3646,8827.35,14768.5,M3646,15914.35,18186.75,0
66,DEBIT,7758.79,C3647,14927.45,18967.69,M3647,6794.82,8476.4,0
657,CASH_OUT,2888.61,C3648,18605.09,274.88,M3648,7742.22,19212.87,0
375,CASH_IN,3246.52,C3649,18151.51,8807.28,M3649,16323.82,4270.06,0
162,TRANSFER,6791.99,C3650,1139.06,12955.42,M3650,4452.26,19948.48,0
380,CASH_OUT,5636.35,C3651,4114.09,14035.52,M3651,2383.21,13951.62,0
656,CASH_IN,1630.67,C3652,9538.11,3521.76,M3652,10022.36,15527.87,0
358,CASH_OUT,3106.2,C3653,8631.09,19443.67,M3653,12923.8,7937.22,0
188,PAYMENT,9000.83,C3654,12817.83,12305.31,M3654,11993.09,18140.16,0
322,DEBIT,6884.86,C3655,18894.18,3286.81,M3655,14277.46,10909.26,0
450,CASH_OUT,9859.88,C3656,2248.09,410.45,M3656,1135.02,13618.77,0
474,CASH_IN,7672.46,C3657,9037.17,15665.28,M3657,8564.03,1896.17,0
13,PAYMENT,9420.32,C3658,3848.22,1594.09,M3658,4771.41,12633.61,0
184,TRANSFER,2169.72,C3659,17882.15,2821.02,M3659,15182.43,17581.58,0
111,PAYMENT,7717.13,C3660,19291.6,11496.6,M3660,17454.61,3565.66,0
508,DEBIT,211.97,C3661,9574.03,12070.11,M3661,5626.71,14754.52,0
290,PAYMENT,6710.89,C3662,2080.21,13737.74,M3662,1904.36,508.02,0
295,TRANSFER,4698.13,C3663,15705.89,7870.28,M3663,5068.56,18524.06,0
451,CASH_IN,3474.13,C3664,13942.83,15477.97,M3664,2080.17,19658.34,0
215,CASH_OUT,8625.42,C3665,7093.42,19487.17,M3665,6448.44,7083.6,0
632,DEBIT,8544.13,C3666,17748.15,5421.9,M3666,10763.97,2141.48,0
567,TRANSFER,232.79,C3667,19516.64,14060.57,M3667,19473.62,13171.53,0
27,DEBIT,6098.96,C3668,11157.08,18569.37,M3668,7987.41,596.69,0
630,PAYMENT,3684.64,C3669,11314.56,13725.74,M3669,4400.8,9649.73,0
733,DEBIT,4162.45,C3670,5950.27,13622.19,M3670,3336.03,5435.58,0
231,TRANSFER,8322.09,C3671,11690.12,4475.45,M3671,3460.8,9466.78,0
565,CASH_OUT,3105.3,C3672,8792.85,10702.6,M3672,3851.95,365.51,0
321,CASH_OUT,9431.06,C3673,6043.82,11250.46,M3673,15245.34,1032.24,0
233,DEBIT,1804.54,C3674,1343.7,14002.59,M3674,1220.55,319.52,0
670,CASH_IN,6630.6,C3675,5054.16,19936.43,M3675,19948.05,12382.64,0
437,DEBIT,6724.33,C3676,3957.09,672.88,M3676,10453.73,11201.86,0
533,PAYMENT,2529.43,C3677,10840.84,1304.65,M3677,10885.44,4663.16,1
403,CASH_OUT,3254.26,C3678,12033.4,1559.0,M3678,7151.28,12932.86,0
53,CASH_OUT,8349.64,C3679,12171.43,14859.58,M3679,13805.11,17684.15,0
313,CASH_OUT,7620.43,C3680,7763.62,2727.08,M3680,9429.13,5546.44,0
281,CASH_IN,3297.67,C3681,8424.59,12449.04,M3681,6581.23,16639.88,0
726,CASH_IN,5344.23,C3682,16684.77,6493.38,M3682,5302.77,13250.18,0
31,TRANSFER,626.19,C3683,9524.66,9146.4,M3683,18513.02,676.41,0
337,DEBIT,2095.37,C3684,19755.47,4313.26,M3684,5819.79,7503.0,0
183,DEBIT,4863.35,C3685,8792.34,17322.13,M3685,8727.87,10155.14,0
23,PAYMENT,868.88,C3686,12991.62,11723.01,M3686,7006.83,14633.98,0
544,CASH_OUT,8434.89,C3687,1007.26,18891.27,M3687,1723.58,5742.61,0
446,CASH_IN,7182.88,C3688,13066.8,11491.92,M3688,3718.69,19654.6,0
74,PAYMENT,9436.9,C3689,17028.53,2478.16,M3689,3790.04,13690.79,1
10,PAYMENT,6937.73,C3690,18849.16,3417.41,M3690,13872.99,7456.27,0
484,CASH_IN,9404.61,C3691,19946.41,19781.48,M3691,8131.71,1940.5,0
456,DEBIT,5549.58,C3692,5643.57,14511.3,M3692,15639.35,3627.36,0
566,CASH_OUT,6006.18,C3693,11507.4,985.58,M3693,14179.02,9752.16,0
564,DEBIT,9769.94,C3694,9014.36,14075.62,M3694,3841.0,9893.91,0
660,PAYMENT,6424.87,C3695,11276.35,8243.46,M3695,11258.34,15354.38,0
160,CASH_OUT,317.56,C3696,3149.06,6144.17,M3696,14858.18,14523.53,0
14,TRANSFER,7240.79,C3697,17122.99,3081.22,M3697,12660.86,4025.46,0
178,PAYMENT,9055.63,C3698,18191.38,16798.08,M3698,12000.33,11899.13,0
412,DEBIT,7957.85,C3699,8993.23,1276.83,M3699,14792.22,412.44,0
53,DEBIT,5842.49,C3700,5608.6,5796.71,M3700,1135.61,7970.95,0
408,DEBIT,6716.32,C3701,2816.67,6127.66,M3701,14628.44,15282.1,0
22,CASH_IN,9902.02,C3702,13675.3,3218.11,M3702,5453.11,7990.17,0
30,PAYMENT,915.71,C3703,6244.64,10163.7,M3703,11437.45,16711.92,0
703,CASH_OUT,6675.78,C3704,18190.77,234.05,M3704,4846.1,19523.11,0
260,DEBIT,2841.14,C3705,13420.25,6019.51,M3705,16776.35,12144.25,0
205,DEBIT,6404.5,C3706,12913.71,18672.59,M3706,9611.19,2900.08,0
59,CASH_IN,6080.16,C3707,11188.04,6210.59,M3707,12858.82,7593.54,0
471,CASH_OUT,1543.03,C3708,915.53,7209.19,M3708,15881.64,189.67,0
466,PAYMENT,2075.4,C3709,18638.45,9463.3,M3709,17906.31,12054.52,0
12,TRANSFER,6220.08,C3710,12558.75,11233.87,M3710,14641.24,16431.37,0
631,CASH_IN,1291.02,C3711,19881.24,16174.17,M3711,2975.37,12598.8,0
290,PAYMENT,2659.16,C3712,10747.13,3806.42,M3712,17090.65,15721.72,0
354,TRANSFER,8354.1,C3713,14202.22,17434.93,M3713,12371.56,15998.08,0
639,DEBIT,3277.64,C3714,1124.19,15150.99,M3714,12189.0,17020.25,0
75,DEBIT,4885.72,C3715,12634.72,14453.01,M3715,18426.81,5333.28,0
716,CASH_OUT,9411.99,C3716,15292.99,1736.09,M3716,4976.63,17425.37,0
561,TRANSFER,2279.22,C3717,15570.29,432.81,M3717,4791.75,13081.88,0
591,DEBIT,3902.36,C3718,15402.23,11880.25,M3718,10263.87,5794.51,0
441,DEBIT,6068.51,C3719,4525.65,17262.68,M3719,15017.26,19745.89,0
241,CASH_OUT,7555.84,C3720,19507.97,11688.83,M3720,8944.81,19003.65,0
154,PAYMENT,9017.52,C3721,19903.64,4264.7,M3721,12677.83,11488.82,0
96,DEBIT,9155.58,C3722,1511.92,1810.4,M3722,9050.49,16864.17,0
726,CASH_IN,7768.63,C3723,18728.93,13991.93,M3723,12207.74,5229.89,0
294,CASH_IN,2291.03,C3724,5788.98,14435.41,M3724,16445.25,8320.74,0
209,PAYMENT,257.85,C3725,13785.68,3450.63,M3725,3609.53,3679.44,0
343,TRANSFER,3843.9,C3726,6762.22,563.81,M3726,13907.57,10402.05,0
88,CASH_OUT,1424.07,C3727,19355.09,8165.67,M3727,15748.51,9920.03,0
390,CASH_IN,7106.77,C3728,2030.08,11654.37,M3728,8942.23,4256.26,0
325,CASH_IN,6614.69,C3729,9954.94,14120.05,M3729,6464.67,13456.03,0
157,PAYMENT,449.28,C3730,8560.96,16198.9,M3730,270.89,2355.81,0
668,TRANSFER,8367.57,C3731,6520.47,12210.75,M3731,15942.1,1233.83,0
651,TRANSFER,2494.95,C3732,12910.68,2217.61,M3732,6558.77,7698.1,1
633,PAYMENT,4327.95,C3733,2621.11,13651.63,M3733,7146.19,8196.5,0
577,CASH_IN,6682.66,C3734,14333.25,19683.53,M3734,6720.12,6394.81,0
619,CASH_OUT,4299.89,C3735,19611.84,18111.69,M3735,9974.79,5158.93,0
659,CASH_IN,4418.47,C3736,16091.17,17433.38,M3736,14049.99,6775.53,0
137,TRANSFER,665.62,C3737,17200.34,6043.4,M3737,15437.26,3267.51,0
674,CASH_IN,4020.42,C3738,7192.73,15015.76,M3738,7851.41,8069.05,0
428,CASH_OUT,7650.83,C3739,6497.73,17022.07,M3739,13262.04,18092.07,0
452,DEBIT,9152.61,C3740,10340.97,13566.52,M3740,14413.69,4488.54,0
612,CASH_IN,4140.84,C3741,914.53,5011.24,M3741,5938.35,13689.02,0
141,PAYMENT,4241.62,C3742,18907.16,19076.68,M3742,1932.43,2835.69,0
83,DEBIT,7029.24,C3743,2875.7,9016.39,M3743,17893.31,7078.13,0
177,PAYMENT,9428.29,C3744,18060.26,2596.11,M3744,13542.32,6423.5,0
198,PAYMENT,2677.94,C3745,1671.64,2195.56,M3745,12962.21,18740.59,0
624,PAYMENT,4407.04,C3746,16452.5,12950.38,M3746,1178.05,8559.64,0
568,CASH_IN,7961.77,C3747,3039.25,8754.19,M3747,16357.46,13809.32,0
691,TRANSFER,6100.84,C3748,762.63,1889.68,M3748,11321.08,12049.26,0
421,DEBIT,1114.76,C3749,14389.79,14807.29,M3749,16957.69,2820.6,0
401,CASH_OUT,6281.05,C3750,5605.31,15986.5,M3750,19491.22,18790.81,0
698,TRANSFER,1875.6,C3751,14289.92,14508.31,M3751,19142.01,6917.39,0
471,CASH_IN,5107.06,C3752,11101.71,4045.22,M3752,17121.79,895.17,0
218,PAYMENT,5295.74,C3753,2176.15,13795.51,M3753,218.95,6008.87,0
729,CASH_OUT,8763.27,C3754,18642.6,214.46,M3754,17714.54,6712.67,0
632,DEBIT,4630.32,C3755,9046.28,6102.24,M3755,1501.25,1854.91,0
175,TRANSFER,2801.63,C3756,14688.95,7976.43,M3756,17023.88,12399.55,0
23,TRANSFER,2317.35,C3757,10020.41,16704.94,M3757,5603.48,6935.28,0
725,CASH_OUT,8743.78,C3758,12087.23,7807.89,M3758,12201.37,12582.69,0
235,CASH_IN,1718.4,C3759,6055.47,225.39,M3759,761.36,134.81,0
13,DEBIT,4264.43,C3760,4007.21,7046.93,M3760,15423.63,19640.97,0
101,CASH_OUT,1879.86,C3761,10851.4,9978.48,M3761,2234.12,3410.33,0
536,PAYMENT,7735.31,C3762,8804.38,18980.1,M3762,8213.76,13186.62,0
523,DEBIT,4748.98,C3763,7802.26,18820.69,M3763,16348.92,14315.69,0
452,TRANSFER,3517.93,C3764,13451.34,3617.48,M3764,13906.98,3432.17,0
431,CASH_OUT,3617.39,C3765,13810.13,3702.93,M3765,120.85,2234.25,0
606,TRANSFER,8523.62,C3766,918.4,3267.63,M3766,8060.65,3051.54,0
713,TRANSFER,5542.2,C3767,6774.89,15778.44,M3767,838.55,4936.37,0
533,TRANSFER,7181.5,C3768,8235.29,120.44,M3768,13470.0,3364.64,0
723,CASH_IN,8971.41,C3769,1937.84,2543.54,M3769,19378.97,13479.99,0
652,TRANSFER,9018.4,C3770,4718.02,10759.19,M3770,13105.23,8416.66,0
293,PAYMENT,3291.81,C3771,1032.84,4951.24,M3771,4487.45,10755.83,0
101,PAYMENT,9524.99,C3772,19924.84,1847.13,M3772,7104.66,946.74,0
502,DEBIT,258.51,C3773,14731.14,7197.56,M3773,19533.01,17224.98,0
304,TRANSFER,3774.59,C3774,1749.0,5484.15,M3774,4481.05,3411.43,0
540,TRANSFER,8959.03,C3775,404.99,10222.09,M3775,11230.58,7203.05,0
553,CASH_OUT,2753.62,C3776,14385.76,19584.67,M3776,8009.08,1438.03,0
355,CASH_IN,2738.08,C3777,8783.84,2486.09,M3777,15366.31,2735.86,0
303,DEBIT,3033.2,C3778,15735.93,7454.53,M3778,17347.79,13315.99,0
496,TRANSFER,6127.01,C3779,18469.52,18639.7,M3779,6816.75,13851.74,0
658,CASH_OUT,4388.94,C3780,11986.01,17537.46,M3780,13207.93,13539.31,0
227,CASH_IN,7270.08,C3781,3742.17,7885.42,M3781,10980.95,11042.74,0
236,DEBIT,8950.16,C3782,15643.88,13979.07,M3782,5568.89,19050.43,0
455,DEBIT,6745.25,C3783,19116.23,1757.14,M3783,5438.82,10143.54,0
13,TRANSFER,2052.62,C3784,11604.63,14250.82,M3784,10772.63,8988.24,0
210,DEBIT,9327.49,C3785,13639.95,19457.15,M3785,3080.06,4950.91,0
741,CASH_OUT,2652.28,C3786,6749.49,10749.76,M3786,16216.2,1976.99,0
397,DEBIT,1507.44,C3787,7630.55,9969.8,M3787,1380.1,10963.1,0
100,PAYMENT,908.77,C3788,14693.09,3746.37,M3788,1891.49,6297.8,0
31,CASH_OUT,5638.2,C3789,18555.42,12675.76,M3789,6844.53,10480.51,0
528,CASH_IN,1146.49,C3790,12579.77,11808.75,M3790,2361.84,4122.38,0
649,CASH_IN,1396.37,C3791,15796.96,13038.66,M3791,9514.0,16763.45,0
329,TRANSFER,3007.3,C3792,3432.7,521.67,M3792,7993.52,19993.94,0
166,TRANSFER,2823.71,C3793,4239.18,10974.47,M3793,14436.2,6448.07,0
459,PAYMENT,6046.35,C3794,10640.69,11898.7,M3794,19060.08,16846.55,0
100,CASH_IN,8169.29,C3795,3531.08,4150.6,M3795,15071.17,17459.72,0
621,CASH_IN,7615.88,C3796,12699.9,4166.66,M3796,3588.97,19921.48,0
173,CASH_IN,2632.22,C3797,5833.06,5524.36,M3797,18710.43,6854.4,0
162,CASH_IN,2460.65,C3798,15830.65,14234.43,M3798,7842.67,15120.83,0
728,DEBIT,9658.26,C3799,16162.21,12125.32,M3799,9483.79,4576.18,0
263,CASH_OUT,92.28,C3800,9275.75,16915.25,M3800,8431.52,12495.92,0
274,CASH_OUT,8798.41,C3801,3616.21,5913.17,M3801,5610.94,14096.85,0
3,PAYMENT,2005.29,C3802,12935.5,18241.36,M3802,17900.89,14822.41,0
28,DEBIT,9473.37,C3803,19855.74,14874.12,M3803,6644.78,4143.44,0
326,CASH_IN,3429.65,C3804,12451.82,7900.23,M3804,11571.93,16974.51,0
149,CASH_IN,4409.11,C3805,715.49,1905.24,M3805,4800.67,8419.44,0
540,TRANSFER,7074.13,C3806,345.88,5139.67,M3806,15947.51,4327.39,0
488,TRANSFER,5880.81,C3807,6407.24,19135.36,M3807,15483.97,10850.62,0
438,PAYMENT,3186.21,C3808,3915.68,6207.27,M3808,5926.24,17267.14,0
65,CASH_IN,5542.77,C3809,16261.02,6598.02,M3809,13631.08,19341.76,0
356,PAYMENT,7309.76,C3810,16896.11,3791.78,M3810,14077.47,14964.16,0
533,DEBIT,432.93,C3811,5172.38,16137.01,M3811,11250.23,112.46,0
252,CASH_OUT,121.88,C3812,6512.9,5512.88,M3812,12011.97,2694.02,0
235,CASH_IN,4586.09,C3813,4724.94,6605.16,M3813,11489.09,1525.48,0
227,DEBIT,1327.05,C3814,18167.65,8286.96,M3814,1637.29,2024.27,0
525,CASH_IN,6646.8,C3815,10052.99,8674.57,M3815,13405.31,7660.7,0
313,TRANSFER,2148.38,C3816,13122.74,8226.82,M3816,9395.5,6769.87,0
49,PAYMENT,4334.18,C3817,8309.64,10074.87,M3817,8769.15,2273.7,0
118,TRANSFER,1984.73,C3818,12620.28,16290.26,M3818,17199.98,17644.71,0
54,CASH_OUT,5489.35,C3819,7717.11,16385.7,M3819,464.53,12308.55,0
650,TRANSFER,1169.37,C3820,6793.57,15966.26,M3820,5026.3,15929.27,0
565,CASH_IN,240.84,C3821,12689.6,2022.5,M3821,2428.07,7430.99,0
44,TRANSFER,520.81,C3822,11821.24,15993.58,M3822,706.82,8204.72,0
53,CASH_IN,9543.04,C3823,5870.56,2405.04,M3823,5513.54,6352.42,0
586,CASH_OUT,1431.44,C3824,2986.97,2494.48,M3824,19769.53,8768.53,0
558,TRANSFER,7087.7,C3825,7371.53,18957.26,M3825,5404.58,12207.55,0
525,PAYMENT,688.58,C3826,8303.95,16387.96,M3826,13274.12,9859.68,0
677,PAYMENT,1090.52,C3827,12573.69,11048.21,M3827,2365.98,16758.34,0
102,PAYMENT,5093.67,C3828,18290.58,17499.4,M3828,12036.95,18002.78,0
398,TRANSFER,4654.06,C3829,723.7,19787.29,M3829,19689.63,9393.68,0
138,TRANSFER,9516.29,C3830,4873.22,12212.84,M3830,5836.75,4794.96,0
675,TRANSFER,9448.91,C3831,3874.32,12257.97,M3831,16961.51,18903.85,0
387,CASH_IN,7798.29,C3832,10045.89,15088.54,M3832,19951.43,14700.77,0
111,CASH_OUT,6025.0,C3833,8594.02,4642.78,M3833,11771.08,12802.54,0
614,PAYMENT,4555.05,C3834,14580.75,3342.5,M3834,6188.02,14908.27,0
17,CASH_IN,3568.22,C3835,4848.32,15191.62,M3835,13470.63,1519.64,0
182,PAYMENT,9471.4,C3836,11889.97,6898.1,M3836,16896.96,1352.53,0
536,CASH_IN,6033.06,C3837,17677.15,2701.41,M3837,3427.0,3062.41,0
541,TRANSFER,5794.93,C3838,18213.55,6297.55,M3838,9050.32,2949.02,0
171,PAYMENT,2326.69,C3839,19175.69,7172.74,M3839,6383.75,8413.41,0
409,TRANSFER,476.51,C3840,15465.22,19304.55,M3840,5667.18,3148.08,0
740,PAYMENT,9452.43,C3841,18119.76,13959.19,M3841,17216.43,17090.51,0
378,DEBIT,3144.22,C3842,4690.62,10617.13,M3842,8433.08,11561.94,0
188,CASH_IN,4431.46,C3843,3951.62,19377.46,M3843,6781.53,7365.24,0
230,DEBIT,1155.25,C3844,129.76,18062.79,M3844,12070.21,1392.45,1
119,CASH_IN,8370.87,C3845,14136.89,10240.02,M3845,4388.03,11820.56,0
156,CASH_OUT,286.04,C3846,18749.34,18113.59,M3846,4597.87,2330.66,1
687,PAYMENT,8341.57,C3847,3738.71,8086.09,M3847,10405.77,14864.41,0
465,CASH_OUT,1411.45,C3848,12738.87,4608.41,M3848,8185.45,16055.16,0
104,CASH_OUT,8866.78,C3849,14929.2,4653.56,M3849,5899.65,10879.53,0
604,CASH_IN,7300.43,C3850,18552.28,13246.31,M3850,1079.02,2992.06,1
698,DEBIT,1655.06,C3851,12937.2,10021.41,M3851,10415.48,15737.25,0
502,TRANSFER,5662.52,C3852,19405.87,13179.02,M3852,16332.18,6156.56,0
693,CASH_IN,3133.44,C3853,6893.46,13721.52,M3853,17027.54,4453.06,0
682,TRANSFER,1790.55,C3854,6998.57,446.46,M3854,4708.8,9411.13,0
699,CASH_OUT,8593.23,C3855,10860.25,1080.79,M3855,11992.82,18452.92,0
175,TRANSFER,4041.19,C3856,7670.04,10653.55,M3856,17117.63,5947.47,0
734,DEBIT,3991.45,C3857,28.51,3820.71,M3857,8174.52,18111.57,0
674,CASH_IN,1707.17,C3858,14635.44,12650.68,M3858,18642.74,1073.07,0
421,DEBIT,3836.83,C3859,15034.34,11043.71,M3859,18059.57,1670.47,0
134,DEBIT,8717.45,C3860,14939.49,11715.21,M3860,4162.68,13971.22,0
391,CASH_IN,3637.66,C3861,6900.41,6049.11,M3861,5179.3,3811.85,0
736,DEBIT,9516.52,C3862,10445.79,12796.87,M3862,3608.84,6332.41,0
501,PAYMENT,9463.63,C3863,7199.47,16589.85,M3863,3921.09,2727.46,0
665,PAYMENT,1457.54,C3864,320.73,19961.43,M3864,18157.24,6644.97,0
33,PAYMENT,1781.34,C3865,11248.98,16768.89,M3865,18622.76,5609.2,0
55,TRANSFER,8628.11,C3866,2475.21,11149.98,M3866,1037.94,14726.75,0
519,DEBIT,3933.68,C3867,1600.83,3868.59,M3867,11872.07,14040.47,0
638,CASH_IN,53.7,C3868,15109.98,13628.92,M3868,11284.63,19098.54,0
12,CASH_IN,2745.98,C3869,190.12,18753.08,M3869,7810.95,14488.43,0
528,TRANSFER,5980.31,C3870,19180.17,4237.33,M3870,12633.95,13896.36,0
720,CASH_IN,7994.67,C3871,10305.11,5119.91,M3871,18947.36,13884.08,0
555,PAYMENT,1342.55,C3872,19660.33,2980.17,M3872,3405.1,17659.35,0
373,DEBIT,1114.31,C3873,1159.95,14734.43,M3873,2408.22,5924.73,0
484,CASH_IN,9221.71,C3874,11670.59,8131.23,M3874,667.81,6001.84,0
647,CASH_IN,7513.97,C3875,6986.54,1253.91,M3875,7276.67,14824.28,0
228,CASH_OUT,5901.9,C3876,16869.65,17499.0,M3876,6752.57,4574.1,0
623,CASH_OUT,7694.18,C3877,7224.45,11153.44,M3877,8616.39,18240.4,0
307,CASH_OUT,4294.26,C3878,5209.75,6621.89,M3878,10066.2,10695.63,0
457,DEBIT,7586.97,C3879,17151.06,6879.66,M3879,15156.48,6002.5,0
160,PAYMENT,3724.31,C3880,7493.06,5805.02,M3880,7842.27,15522.0,0
331,PAYMENT,2448.5,C3881,336.67,9109.6,M3881,6612.26,6246.41,0
225,PAYMENT,7292.84,C3882,7805.78,6740.83,M3882,16537.58,19265.57,0
729,DEBIT,4202.53,C3883,13090.45,10958.93,M3883,16995.93,19659.78,0
504,DEBIT,9813.96,C3884,5087.19,15470.35,M3884,4655.32,13335.92,0
456,CASH_OUT,3501.36,C3885,8639.75,13489.23,M3885,6293.44,2272.68,0
45,CASH_IN,9218.06,C3886,1134.3,5889.14,M3886,16502.33,5264.18,0
214,TRANSFER,9330.3,C3887,11761.86,10574.82,M3887,1588.16,10308.34,0
59,TRANSFER,2426.11,C3888,15125.9,16802.52,M3888,6516.94,17028.95,0
644,CASH_IN,7984.23,C3889,8266.25,1364.12,M3889,8967.0,3697.73,1
616,CASH_OUT,4336.41,C3890,8404.65,1565.95,M3890,3741.43,2088.07,0
195,CASH_IN,9176.07,C3891,1765.65,11123.4,M3891,3598.28,1489.55,0
489,CASH_IN,4506.74,C3892,4038.82,12782.3,M3892,8497.24,10139.35,0
157,TRANSFER,7445.59,C3893,3093.51,4228.26,M3893,15090.43,17694.02,0
610,CASH_OUT,4675.0,C3894,9633.76,14904.4,M3894,16804.66,847.18,0
226,DEBIT,2285.73,C3895,10585.11,12925.27,M3895,19584.7,4246.43,0
412,TRANSFER,2001.51,C3896,18978.8,18465.79,M3896,1479.68,13865.14,0
205,DEBIT,4260.06,C3897,1464.63,3379.08,M3897,4333.64,16517.27,0
